CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
33070083;COLEGIO SANTA CLARA;RJ;Rio de Janeiro;Privada;Urbana;45;De 31 a 60 alunos;39;86.67;0;80% ou mais;Alto;Maior que 50%;65.40;100.00;0.00;0.00;574.50;538.09;15.38;30.77;51.28;2.56;0.00
33147710;CPII - CAMPUS REALENGO II;RJ;Rio de Janeiro;Federal;Urbana;287;Maior que 90 alunos;280;97.56;4;80% ou mais;Alto;Maior que 50%;89.70;88.40;11.60;0.00;671.17;603.95;0.36;10.00;77.50;12.14;0.00
33143374;COLEGIO ICARO LTDA;RJ;Rio de Janeiro;Privada;Urbana;23;De 1 a 30 alunos;20;86.96;0;De 20% a 40%;Alto;Maior que 50%;66.20;82.90;16.20;0.90;;532.11;5.00;70.00;25.00;0.00;0.00
33243204;COLEGIO PASSAREDO UNIDADE II;RJ;Rio de Janeiro;Privada;Urbana;37;De 31 a 60 alunos;32;86.49;1;De 20% a 40%;Alto;Maior que 50%;76.90;86.40;13.60;0.00;544.61;535.90;6.25;50.00;43.75;0.00;0.00
33152276;SISTEMA ELITE DE ENSINO;RJ;Rio de Janeiro;Privada;Urbana;151;Maior que 90 alunos;128;84.77;0;De 60% a 80%;Alto;Maior que 50%;82.50;98.00;1.60;0.40;619.73;556.51;3.91;32.03;60.94;3.13;0.00
33152713;COLEGIO MAIA SANTOS;RJ;Rio de Janeiro;Privada;Urbana;15;De 1 a 30 alunos;12;80.00;0;Menos de 20%;Alto;Maior que 50%;69.20;95.50;3.00;1.50;;523.69;25.00;33.33;41.67;0.00;0.00
33520330;SISTEMA ELITE DE ENSINO;RJ;Rio de Janeiro;Privada;Urbana;104;Maior que 90 alunos;97;93.27;0;De 60% a 80%;Alto;Maior que 50%;68.80;96.50;3.50;0.00;629.25;564.17;6.19;29.90;58.76;5.15;0.00
33079374;CE LEOPOLDINA DA SILVEIRA;RJ;Rio de Janeiro;Estadual;Urbana;328;Maior que 90 alunos;199;60.67;10;De 60% a 80%;Médio Alto;Maior que 50%;81.40;80.10;17.30;2.60;587.28;497.80;21.61;56.78;21.61;0.00;0.00
33228604;COLEGIO DE A A Z;RJ;Rio de Janeiro;Privada;Urbana;85;De 61 a 90 alunos;81;95.29;0;De 20% a 40%;Muito alto;Maior que 50%;76.30;92.40;7.60;0.00;671.95;627.91;0.00;3.70;70.37;24.69;1.23
33087725;CE GILSON AMADO;RJ;Rio de Janeiro;Estadual;Urbana;117;Maior que 90 alunos;60;51.28;0;De 60% a 80%;Médio;Maior que 50%;64.00;73.70;13.70;12.60;546.95;493.11;26.67;53.33;18.33;1.67;0.00
33064024;EDEM;RJ;Rio de Janeiro;Privada;Urbana;18;De 1 a 30 alunos;17;94.44;2;De 40% a 60%;Muito alto;Maior que 50%;79.00;88.10;11.90;0.00;;597.73;0.00;23.53;64.71;11.76;0.00
33064644;CE INFANTE DOM HENRIQUE;RJ;Rio de Janeiro;Estadual;Urbana;203;Maior que 90 alunos;153;75.37;0;80% ou mais;Médio Alto;Maior que 50%;65.70;76.70;19.80;3.50;596.53;518.85;13.07;53.59;33.33;0.00;0.00
33078521;INSTITUTO TAMANDARE;RJ;Rio de Janeiro;Privada;Urbana;15;De 1 a 30 alunos;14;93.33;0;80% ou mais;Alto;Maior que 50%;72.50;94.00;4.50;1.50;;562.86;0.00;35.71;64.29;0.00;0.00
33140715;CE ANTONIO HOUAISS;RJ;Rio de Janeiro;Estadual;Urbana;377;Maior que 90 alunos;228;60.48;0;De 60% a 80%;Médio Alto;Maior que 50%;80.20;73.40;23.60;3.00;600.05;499.25;21.93;55.26;22.37;0.44;0.00
33088578;INST EDUC IMACULADA CONCEICAO;RJ;Rio de Janeiro;Privada;Urbana;28;De 1 a 30 alunos;19;67.86;0;De 60% a 80%;Alto;Até 50%;37.20;;;;;519.36;10.53;63.16;26.32;0.00;0.00
33088519;COLEGIO SANTA MONICA - BONSUCESSO;RJ;Rio de Janeiro;Privada;Urbana;55;De 31 a 60 alunos;53;96.36;0;80% ou mais;Alto;Maior que 50%;66.70;93.00;7.00;0.00;620.88;585.21;1.89;22.64;67.92;7.55;0.00
33067228;ESCOLA TECNICA ESTADUAL FERREIRA VIANA;RJ;Rio de Janeiro;Estadual;Urbana;256;Maior que 90 alunos;221;86.33;0;80% ou mais;Alto;Maior que 50%;75.10;75.90;18.50;5.60;634.46;556.34;6.33;32.58;58.82;2.26;0.00
33074771;ESCOLA PIO XII;RJ;Rio de Janeiro;Privada;Urbana;39;De 31 a 60 alunos;33;84.62;0;80% ou mais;Alto;Maior que 50%;84.60;81.90;18.10;0.00;584.65;573.96;3.03;27.27;63.64;6.06;0.00
33143331;COLEGIO QI;RJ;Rio de Janeiro;Privada;Urbana;46;De 31 a 60 alunos;45;97.83;0;De 60% a 80%;Muito alto;Maior que 50%;85.70;96.90;3.10;0.00;620.76;597.45;0.00;11.11;80.00;8.89;0.00
33078483;COLEGIO SUL AMERICANO;RJ;Rio de Janeiro;Privada;Urbana;25;De 1 a 30 alunos;19;76.00;0;De 40% a 60%;Sem informação;Maior que 50%;61.50;97.30;1.30;1.40;;517.55;26.32;36.84;36.84;0.00;0.00
33152322;COL ICARO LTDA;RJ;Rio de Janeiro;Privada;Urbana;84;De 61 a 90 alunos;64;76.19;0;De 20% a 40%;Muito alto;Maior que 50%;70.90;75.70;24.30;0.00;590.62;541.25;4.69;50.00;43.75;1.56;0.00
33450218;CENTRO EDUCACIONAL MODERNEL EIRELI-ME;RJ;Rio de Janeiro;Privada;Urbana;19;De 1 a 30 alunos;12;63.16;0;De 40% a 60%;Alto;Maior que 50%;70.70;98.50;1.50;0.00;;523.95;8.33;50.00;41.67;0.00;0.00
33077258;COL SERVITA NOSSA SENHORA RAINHA DOS CORACOES;RJ;Rio de Janeiro;Privada;Urbana;32;De 31 a 60 alunos;32;100.00;0;80% ou mais;Muito alto;Maior que 50%;85.70;86.80;13.20;0.00;578.57;568.44;3.13;25.00;68.75;3.13;0.00
33084262;SANTA MONICA CENTRO EDUCACIONAL - SANTA CRUZ;RJ;Rio de Janeiro;Privada;Urbana;37;De 31 a 60 alunos;35;94.59;0;De 60% a 80%;Alto;Maior que 50%;82.10;92.90;7.10;0.00;566.74;548.55;5.71;42.86;48.57;2.86;0.00
33173931;ESCOLA CAROLINA PATRICIO - UNIDADE GOLFE OLIMPICO;RJ;Rio de Janeiro;Privada;Urbana;20;De 1 a 30 alunos;16;80.00;0;Menos de 20%;Sem informação;Maior que 50%;79.50;93.50;6.50;0.00;;571.80;0.00;37.50;62.50;0.00;0.00
33128235;CIEP 339 MARIO TAMBORINDEGUY;RJ;Rio de Janeiro;Estadual;Urbana;270;Maior que 90 alunos;190;70.37;0;De 60% a 80%;Médio Alto;Maior que 50%;80.60;73.60;18.80;7.60;595.06;508.01;18.95;54.21;26.84;0.00;0.00
33070946;E T E JUSCELINO KUBITSCHEK;RJ;Rio de Janeiro;Estadual;Urbana;200;Maior que 90 alunos;180;90.00;1;80% ou mais;Médio Alto;Maior que 50%;87.10;85.30;11.50;3.20;631.91;571.77;1.11;25.00;71.11;2.78;0.00
33097283;CIEP 321 DOUTOR ULISSES GUIMARAES;RJ;Rio de Janeiro;Estadual;Urbana;596;Maior que 90 alunos;368;61.74;3;80% ou mais;Médio Alto;Maior que 50%;76.90;80.50;16.90;2.60;604.29;504.11;17.39;58.70;23.64;0.27;0.00
33066809;COL STA MARCELINA;RJ;Rio de Janeiro;Privada;Urbana;41;De 31 a 60 alunos;40;97.56;0;80% ou mais;Muito alto;Maior que 50%;79.70;91.80;8.20;0.00;621.02;594.55;5.00;10.00;72.50;12.50;0.00
33130418;JARDIM ESCOLA POPI LTDA - COL CELIO RODRIGUES;RJ;Rio de Janeiro;Privada;Urbana;47;De 31 a 60 alunos;39;82.98;0;De 60% a 80%;Alto;Maior que 50%;65.80;81.50;18.50;0.00;568.89;544.61;7.69;51.28;41.03;0.00;0.00
33063389;CE CHICO ANYSIO;RJ;Rio de Janeiro;Estadual;Urbana;49;De 31 a 60 alunos;47;95.92;0;80% ou mais;Médio Baixo;Maior que 50%;73.80;99.50;0.50;0.00;583.08;554.97;0.00;46.81;53.19;0.00;0.00
33077215;SILVA E SOUZA SOCIEDADE EDUCACIONAL - COLEGIO E ESCOLA TECNICA SILVA E SOUZA;RJ;Rio de Janeiro;Privada;Urbana;18;De 1 a 30 alunos;14;77.78;0;De 60% a 80%;Alto;Maior que 50%;53.80;100.00;0.00;0.00;;542.99;7.14;28.57;64.29;0.00;0.00
33157065;CE ERICH WALTER HEINE;RJ;Rio de Janeiro;Estadual;Urbana;171;Maior que 90 alunos;157;91.81;2;80% ou mais;Médio Alto;Maior que 50%;78.80;98.30;1.50;0.20;617.14;564.71;1.27;33.76;63.69;1.27;0.00
33067791;CE JOAO ALFREDO;RJ;Rio de Janeiro;Estadual;Urbana;383;Maior que 90 alunos;263;68.67;4;80% ou mais;Médio Alto;Maior que 50%;73.70;75.40;18.30;6.30;587.42;504.27;16.73;61.98;21.29;0.00;0.00
33122245;SOC EDUC A PASSOS COL MONTEIRO PASSOS;RJ;Rio de Janeiro;Privada;Urbana;47;De 31 a 60 alunos;37;78.72;0;Menos de 20%;Alto;Maior que 50%;100.00;95.80;2.80;1.40;580.01;564.37;0.00;37.84;59.46;2.70;0.00
33148627;COLEGIO NACIONAL;RJ;Rio de Janeiro;Privada;Urbana;63;De 61 a 90 alunos;54;85.71;0;De 20% a 40%;Alto;Maior que 50%;89.00;82.60;17.40;0.00;578.99;535.67;9.26;51.85;38.89;0.00;0.00
33113289;COLEGIO ALFA CEM;RJ;Rio de Janeiro;Privada;Urbana;22;De 1 a 30 alunos;21;95.45;1;80% ou mais;Muito alto;Maior que 50%;65.30;81.90;18.10;0.00;;585.87;0.00;23.81;61.90;14.29;0.00
33155798;COLEGIO E ESCOLA TECNICA SILVA E SOUZA;RJ;Rio de Janeiro;Privada;Urbana;17;De 1 a 30 alunos;13;76.47;0;De 20% a 40%;Alto;Até 50%;42.90;90.90;9.10;0.00;;561.28;7.69;30.77;61.54;0.00;0.00
33064768;COLEGIO SAGRADO CORACAO DE MARIA;RJ;Rio de Janeiro;Privada;Urbana;29;De 1 a 30 alunos;27;93.10;0;80% ou mais;Alto;Maior que 50%;82.60;95.90;4.10;0.00;;621.07;0.00;3.70;74.07;22.22;0.00
33156026;COLEGIO QI;RJ;Rio de Janeiro;Privada;Urbana;47;De 31 a 60 alunos;44;93.62;0;80% ou mais;Muito alto;Maior que 50%;75.70;94.70;5.30;0.00;617.79;593.98;0.00;18.18;79.55;2.27;0.00
33138648;CE STELLA MATUTINA;RJ;Rio de Janeiro;Estadual;Urbana;390;Maior que 90 alunos;243;62.31;1;De 60% a 80%;Médio Alto;Maior que 50%;70.30;87.20;7.80;5.00;584.02;492.52;21.81;61.32;16.87;0.00;0.00
33168644;INSTITUTO GUANABARA LTDA - FILIAL CACHAMBI;RJ;Rio de Janeiro;Privada;Urbana;51;De 31 a 60 alunos;48;94.12;0;De 60% a 80%;Sem informação;Maior que 50%;73.30;90.80;9.20;0.00;607.06;573.74;4.17;22.92;66.67;6.25;0.00
33138087;COLEGIO CURSO PREPARATORIO PRIORIDADE HUM MADUREIRA LTDA;RJ;Rio de Janeiro;Privada;Urbana;107;Maior que 90 alunos;100;93.46;0;80% ou mais;Muito alto;Maior que 50%;82.50;93.20;6.80;0.00;619.84;562.49;5.00;26.00;65.00;4.00;0.00
33063648;COLEGIO SAO VICENTE DE PAULO;RJ;Rio de Janeiro;Privada;Urbana;102;Maior que 90 alunos;102;100.00;0;80% ou mais;Muito alto;Maior que 50%;79.90;88.50;11.50;0.00;668.18;617.71;0.00;5.88;75.49;18.63;0.00
33158410;COLEGIO E CURSO INTELLECTUS - UNIDADE TIJUCA;RJ;Rio de Janeiro;Privada;Urbana;43;De 31 a 60 alunos;41;95.35;0;De 20% a 40%;Muito alto;Maior que 50%;100.00;85.40;14.60;0.00;595.64;572.37;2.44;29.27;65.85;2.44;0.00
33153310;CENTRO EDUCACIONAL DA USINA FONTES LTDA-ME;RJ;Rio de Janeiro;Privada;Urbana;13;De 1 a 30 alunos;11;84.62;0;De 60% a 80%;Sem informação;Maior que 50%;84.20;84.20;5.30;10.50;;533.77;9.09;45.45;45.45;0.00;0.00
33158606;COLEGIO FOCUS EDUCO;RJ;Rio de Janeiro;Privada;Urbana;30;De 1 a 30 alunos;29;96.67;0;80% ou mais;Muito alto;Maior que 50%;84.40;92.80;7.20;0.00;;548.51;3.45;41.38;55.17;0.00;0.00
33136505;CE PROFESSORA JEANNETTE DE SOUZA COELHO MANNARINO;RJ;Rio de Janeiro;Estadual;Urbana;582;Maior que 90 alunos;345;59.28;2;De 60% a 80%;Médio;Maior que 50%;83.30;87.40;11.60;1.00;597.40;495.38;21.74;62.03;16.23;0.00;0.00
33136432;CE PROFESSORA VANIA DO AMARAL MATIAS EDDE;RJ;Rio de Janeiro;Estadual;Urbana;221;Maior que 90 alunos;127;57.47;0;De 60% a 80%;Médio;Maior que 50%;73.50;75.50;18.10;6.40;566.10;494.54;25.20;58.27;16.54;0.00;0.00
33159300;COLEGIO E CURSO FUTURO VIP TAQUARA ENSINO MEDIO LTDA;RJ;Rio de Janeiro;Privada;Urbana;34;De 31 a 60 alunos;28;82.35;0;De 40% a 60%;Alto;Maior que 50%;76.90;96.30;3.70;0.00;;550.04;7.14;39.29;42.86;10.71;0.00
33078866;UNID INTEG GARRIGA DE MENEZES;RJ;Rio de Janeiro;Privada;Urbana;63;De 61 a 90 alunos;61;96.83;0;80% ou mais;Muito alto;Maior que 50%;50.80;86.80;13.20;0.00;642.04;595.05;3.28;18.03;60.66;18.03;0.00
33073384;ESCOLA TECNICA REZENDE RAMMEL;RJ;Rio de Janeiro;Privada;Urbana;318;Maior que 90 alunos;192;60.38;0;De 20% a 40%;Alto;Até 50%;37.00;91.50;8.50;0.00;612.64;526.40;11.98;51.04;35.94;1.04;0.00
33129902;COLEGIO INTERNACIONAL EVEREST;RJ;Rio de Janeiro;Privada;Urbana;13;De 1 a 30 alunos;13;100.00;0;80% ou mais;Sem informação;Maior que 50%;79.10;100.00;0.00;0.00;;601.95;0.00;7.69;84.62;7.69;0.00
33078939;CENTRO EDUCACIONAL DE BANGU;RJ;Rio de Janeiro;Privada;Urbana;54;De 31 a 60 alunos;45;83.33;0;De 60% a 80%;Alto;Maior que 50%;55.60;89.20;10.80;0.00;578.49;548.74;6.67;42.22;51.11;0.00;0.00
33062609;COLEGIO CRUZEIRO-CENTRO;RJ;Rio de Janeiro;Privada;Urbana;114;Maior que 90 alunos;114;100.00;0;80% ou mais;Muito alto;Maior que 50%;94.20;95.30;4.70;0.00;678.53;630.60;0.00;1.75;71.05;27.19;0.00
33106584;CIEP 336 OCTAVIO MALTA;RJ;Rio de Janeiro;Estadual;Urbana;229;Maior que 90 alunos;115;50.22;0;80% ou mais;Médio;Maior que 50%;75.30;74.70;23.40;1.90;550.92;483.09;23.48;63.48;13.04;0.00;0.00
33159130;SISTEMA ELITE DE ENSINO;RJ;Rio de Janeiro;Privada;Urbana;134;Maior que 90 alunos;107;79.85;0;De 60% a 80%;Alto;Maior que 50%;82.90;97.30;2.70;0.00;614.19;556.33;5.61;35.51;57.01;1.87;0.00
33133840;COLEGIO ESPLENDOR;RJ;Rio de Janeiro;Privada;Urbana;18;De 1 a 30 alunos;15;83.33;0;Menos de 20%;Médio Alto;Até 50%;32.60;;;;;523.76;6.67;60.00;33.33;0.00;0.00
33063729;COLEGIO SANTO INACIO;RJ;Rio de Janeiro;Privada;Urbana;231;Maior que 90 alunos;229;99.13;0;80% ou mais;Muito alto;Maior que 50%;94.70;95.00;5.00;0.00;694.30;627.72;0.44;1.75;69.87;27.07;0.87
33087555;COLEGIO ANGELORUM;RJ;Rio de Janeiro;Privada;Urbana;34;De 31 a 60 alunos;30;88.24;2;80% ou mais;Alto;Maior que 50%;75.00;100.00;0.00;0.00;568.71;568.71;13.33;13.33;66.67;6.67;0.00
33132879;CE DOM HELDER CAMARA;RJ;Rio de Janeiro;Estadual;Urbana;253;Maior que 90 alunos;156;61.66;1;De 40% a 60%;Médio Alto;Maior que 50%;87.50;76.90;19.60;3.50;585.66;502.37;18.59;53.85;27.56;0.00;0.00
33117039;COLEGIO CHARLES DARWIN;RJ;Rio de Janeiro;Privada;Urbana;33;De 31 a 60 alunos;19;57.58;0;De 60% a 80%;Médio Alto;Até 50%;30.30;;;;;525.76;15.79;47.37;36.84;0.00;0.00
33117799;COLEGIO SAO JUDAS TADEU;RJ;Rio de Janeiro;Privada;Urbana;45;De 31 a 60 alunos;43;95.56;0;De 60% a 80%;Alto;Maior que 50%;75.00;91.00;9.00;0.00;572.82;546.73;2.33;39.53;58.14;0.00;0.00
33447225;COLEGIO DE A A Z;RJ;Rio de Janeiro;Privada;Urbana;105;Maior que 90 alunos;100;95.24;0;De 20% a 40%;Muito alto;Maior que 50%;68.20;91.90;8.10;0.00;666.38;614.42;1.00;12.00;64.00;23.00;0.00
33160180;ENSINO MEDIO MONTEIRO LOBATO LTDA;RJ;Rio de Janeiro;Privada;Urbana;24;De 1 a 30 alunos;23;95.83;0;De 60% a 80%;Muito alto;Maior que 50%;75.50;97.20;2.80;0.00;;583.78;0.00;13.04;82.61;4.35;0.00
33076502;ESCOLA TECNICA ESTADUAL VISCONDE DE MAUA;RJ;Rio de Janeiro;Estadual;Urbana;365;Maior que 90 alunos;316;86.58;0;80% ou mais;Médio Alto;Maior que 50%;82.10;81.50;16.10;2.40;636.17;552.53;5.38;34.49;57.91;2.22;0.00
33076510;INSTITUTO GEREMARIO DANTAS;RJ;Rio de Janeiro;Privada;Urbana;43;De 31 a 60 alunos;40;93.02;0;80% ou mais;Alto;Maior que 50%;76.80;95.70;4.30;0.00;589.83;568.47;2.50;35.00;60.00;2.50;0.00
33161402;COLEGIO E CURSO PONTO DE ENSINO;RJ;Rio de Janeiro;Privada;Urbana;93;Maior que 90 alunos;89;95.70;1;De 20% a 40%;Muito alto;Maior que 50%;92.90;87.20;12.80;0.00;634.48;587.50;1.12;19.10;69.66;10.11;0.00
33106550;CIEP 223 OLYMPIO MARQUES DOS SANTOS;RJ;Rio de Janeiro;Estadual;Urbana;264;Maior que 90 alunos;162;61.36;0;De 60% a 80%;Médio Alto;Maior que 50%;80.40;68.60;29.30;2.10;577.11;489.76;24.69;56.79;18.52;0.00;0.00
33062854;LICEU DE ARTES E OFICIOS;RJ;Rio de Janeiro;Privada;Urbana;20;De 1 a 30 alunos;14;70.00;0;De 60% a 80%;Alto;Maior que 50%;69.40;90.30;9.70;0.00;;565.78;0.00;42.86;42.86;14.29;0.00
33065250;COL DE APLIC DA UNIV FED DO RIO DE JANEIRO;RJ;Rio de Janeiro;Federal;Urbana;83;De 61 a 90 alunos;82;98.80;0;80% ou mais;Muito alto;Maior que 50%;94.50;94.00;6.00;0.00;653.12;604.94;1.22;13.41;68.29;17.07;0.00
33162999;SISTEMA ELITE DE ENSINO;RJ;Rio de Janeiro;Privada;Urbana;202;Maior que 90 alunos;180;89.11;0;De 60% a 80%;Alto;Maior que 50%;82.00;95.50;4.30;0.20;647.82;571.16;2.78;32.78;58.89;5.56;0.00
33134634;CENTRO EDUCACIONAL CAMPINHO;RJ;Rio de Janeiro;Privada;Urbana;27;De 1 a 30 alunos;17;62.96;0;80% ou mais;Alto;Até 50%;37.50;94.90;5.10;0.00;;508.79;17.65;58.82;23.53;0.00;0.00
33106746;CIEP 165 BRIGADEIRO SERGIO CARVALHO;RJ;Rio de Janeiro;Estadual;Urbana;191;Maior que 90 alunos;106;55.50;0;De 60% a 80%;Médio Alto;Maior que 50%;72.00;72.20;18.70;9.10;553.87;482.20;32.08;51.89;16.04;0.00;0.00
33125791;CENTRO DE EDUC E CULT DA BARRA;RJ;Rio de Janeiro;Privada;Urbana;25;De 1 a 30 alunos;23;92.00;0;80% ou mais;Muito alto;Maior que 50%;71.60;100.00;0.00;0.00;;584.94;0.00;26.09;65.22;8.70;0.00
33124558;INSTITUTO HELENA GOULLART - CAPP;RJ;Rio de Janeiro;Privada;Urbana;13;De 1 a 30 alunos;11;84.62;0;De 40% a 60%;Alto;Maior que 50%;58.30;93.80;6.20;0.00;;514.05;9.09;63.64;27.27;0.00;0.00
33124035;COLEGIO VARGEM GRANDE;RJ;Rio de Janeiro;Privada;Urbana;17;De 1 a 30 alunos;13;76.47;0;De 60% a 80%;Alto;Até 50%;35.10;86.50;13.50;0.00;;568.54;0.00;38.46;53.85;7.69;0.00
33085447;COL BRIGADEIRO NEWTON BRAGA;RJ;Rio de Janeiro;Federal;Urbana;95;Maior que 90 alunos;88;92.63;0;80% ou mais;Alto;Maior que 50%;90.30;86.90;13.10;0.00;623.13;561.28;5.68;28.41;62.50;3.41;0.00
33135371;COLEGIO CRUZEIRO - JACAREPAGUA;RJ;Rio de Janeiro;Privada;Urbana;74;De 61 a 90 alunos;72;97.30;0;80% ou mais;Muito alto;Maior que 50%;67.80;93.20;6.80;0.00;660.01;623.82;0.00;1.39;80.56;16.67;1.39
33111430;CENTRO EDUCACIONAL TRIANGULO;RJ;Rio de Janeiro;Privada;Urbana;84;De 61 a 90 alunos;48;57.14;0;De 40% a 60%;Alto;Maior que 50%;92.90;;;;565.55;524.69;18.75;39.58;41.67;0.00;0.00
33069590;INSTITUTO RELVAS LTDA;RJ;Rio de Janeiro;Privada;Urbana;11;De 1 a 30 alunos;11;100.00;0;80% ou mais;Alto;Até 50%;47.70;100.00;0.00;0.00;;570.05;0.00;54.55;36.36;9.09;0.00
33467293;CENTRO DE EDUCACAO INFANTIL CHAVE DO SABER LTDA;RJ;Rio de Janeiro;Privada;Urbana;24;De 1 a 30 alunos;15;62.50;0;De 60% a 80%;Médio Alto;Maior que 50%;61.50;93.30;5.00;1.70;;515.52;6.67;80.00;13.33;0.00;0.00
33171467;COLEGIO LLESSER UNIDADE 2;RJ;Rio de Janeiro;Privada;Urbana;18;De 1 a 30 alunos;15;83.33;0;Menos de 20%;Sem informação;Até 50%;47.50;98.00;0.00;2.00;;512.61;20.00;40.00;40.00;0.00;0.00
33062919;CE PAULO DE FRONTIN;RJ;Rio de Janeiro;Estadual;Urbana;287;Maior que 90 alunos;179;62.37;0;De 60% a 80%;Médio Alto;Maior que 50%;71.60;58.60;31.80;9.60;596.65;512.02;15.64;56.42;26.82;1.12;0.00
33087679;COLEGIO SANTO AGOSTINHO - NL;RJ;Rio de Janeiro;Privada;Urbana;192;Maior que 90 alunos;191;99.48;0;De 60% a 80%;Muito alto;Maior que 50%;95.40;96.70;3.30;0.00;687.22;617.12;0.52;6.81;70.68;21.99;0.00
33081743;CIE MIECIMO DA SILVA;RJ;Rio de Janeiro;Estadual;Urbana;194;Maior que 90 alunos;169;87.11;2;80% ou mais;Médio Alto;Maior que 50%;66.30;98.40;1.20;0.40;620.06;561.03;2.96;33.14;63.91;0.00;0.00
33067996;ECO ESC DE ED COMUNITARIA;RJ;Rio de Janeiro;Privada;Urbana;22;De 1 a 30 alunos;22;100.00;0;De 60% a 80%;Muito alto;Maior que 50%;86.80;93.00;7.00;0.00;;592.54;4.55;13.64;68.18;13.64;0.00
33167370;CENTRO CULTURAL PEDRO II SANTA CRUZ;RJ;Rio de Janeiro;Privada;Urbana;32;De 31 a 60 alunos;24;75.00;0;De 60% a 80%;Sem informação;Maior que 50%;60.00;98.80;1.20;0.00;;537.61;12.50;41.67;45.83;0.00;0.00
33271208;CE JOSE LEITE LOPES;RJ;Rio de Janeiro;Estadual;Urbana;116;Maior que 90 alunos;113;97.41;0;80% ou mais;Alto;Maior que 50%;77.40;95.50;4.30;0.20;650.90;602.70;0.88;9.73;78.76;10.62;0.00
33149445;COLEGIO ACAO 1;RJ;Rio de Janeiro;Privada;Urbana;10;De 1 a 30 alunos;10;100.00;0;De 60% a 80%;Médio Alto;Maior que 50%;76.90;91.70;8.30;0.00;;564.97;0.00;30.00;70.00;0.00;0.00
33135169;GRUPO FARIA BRITO - OFICINA DA CRIANCA;RJ;Rio de Janeiro;Privada;Urbana;23;De 1 a 30 alunos;23;100.00;0;80% ou mais;Muito alto;Maior que 50%;73.50;93.40;6.60;0.00;;572.05;0.00;34.78;60.87;4.35;0.00
33107319;CEBM SAO MATEUS;RJ;Rio de Janeiro;Privada;Urbana;16;De 1 a 30 alunos;11;68.75;1;80% ou mais;Sem informação;Maior que 50%;66.70;87.90;12.10;0.00;;536.97;0.00;54.55;45.45;0.00;0.00
33173990;COLEGIO DE A A Z;RJ;Rio de Janeiro;Privada;Urbana;40;De 31 a 60 alunos;35;87.50;0;Menos de 20%;Sem informação;Maior que 50%;81.60;84.00;16.00;0.00;620.63;607.42;0.00;8.57;77.14;14.29;0.00
33116512;COL GUNNAR VINGREN ME;RJ;Rio de Janeiro;Privada;Urbana;17;De 1 a 30 alunos;14;82.35;0;De 40% a 60%;Sem informação;Maior que 50%;85.30;89.90;10.10;0.00;;520.63;14.29;42.86;35.71;7.14;0.00
33073368;CE PASTOR MIRANDA PINTO;RJ;Rio de Janeiro;Estadual;Urbana;28;De 1 a 30 alunos;17;60.71;0;De 20% a 40%;Médio Alto;Maior que 50%;68.30;67.50;17.10;15.40;;496.77;23.53;52.94;23.53;0.00;0.00
33115460;COL BAHIENSE - CAMPO GRANDE;RJ;Rio de Janeiro;Privada;Urbana;63;De 61 a 90 alunos;60;95.24;0;80% ou mais;Muito alto;Maior que 50%;66.00;;;;622.40;585.55;1.67;13.33;75.00;10.00;0.00
33149410;COLEGIO PARANAPUA;RJ;Rio de Janeiro;Privada;Urbana;91;Maior que 90 alunos;84;92.31;0;De 60% a 80%;Alto;Maior que 50%;79.20;90.90;9.10;0.00;639.46;593.67;0.00;19.05;71.43;9.52;0.00
33084165;COL APOLLO 12 FILIAL;RJ;Rio de Janeiro;Privada;Urbana;79;De 61 a 90 alunos;54;68.35;0;De 60% a 80%;Médio Alto;Maior que 50%;81.30;90.20;9.40;0.40;556.62;519.46;11.11;64.81;24.07;0.00;0.00
33218803;ADN MASTER COLEGIO LTDA;RJ;Rio de Janeiro;Privada;Urbana;46;De 31 a 60 alunos;25;54.35;0;De 60% a 80%;Alto;Maior que 50%;51.90;93.80;6.20;0.00;;528.55;8.00;60.00;32.00;0.00;0.00
33143366;COLEGIO ICARO;RJ;Rio de Janeiro;Privada;Urbana;47;De 31 a 60 alunos;35;74.47;0;De 40% a 60%;Alto;Maior que 50%;65.60;84.50;15.50;0.00;547.00;531.64;5.71;54.29;40.00;0.00;0.00
33109591;COLEGIO-CURSO TAMANDARE;RJ;Rio de Janeiro;Privada;Urbana;21;De 1 a 30 alunos;18;85.71;0;De 20% a 40%;Sem informação;Maior que 50%;81.10;89.80;10.20;0.00;;582.03;0.00;11.11;88.89;0.00;0.00
