CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
31006165;CENTRO EDUCACIONAL PIO XII;MG;Belo Horizonte;Privada;Urbana;30;De 1 a 30 alunos;28;93,33;0;80% ou mais;Muito alto;Maior que 50%;67,50;93,30;6,70;0,00;;619,75;10,71;14,29;28,57;32,14;14,29
31006432;ESC TEC POLIMIG CALAFATE;MG;Belo Horizonte;Privada;Urbana;50;De 31 a 60 alunos;37;74,00;0;De 60% a 80%;Alto;Maior que 50%;58,30;89,60;8,90;1,50;562,54;533,73;24,32;37,84;24,32;13,51;0,00
31290157;COL CHROMOS N EDUC N SRA FATIMA;MG;Belo Horizonte;Privada;Urbana;111;Maior que 90 alunos;107;96,40;0;De 20% a 40%;Muito alto;Maior que 50%;63,40;93,20;6,80;0,00;757,36;628,32;5,61;20,56;28,97;34,58;10,28
31000469;EE PRINCESA ISABEL;MG;Belo Horizonte;Estadual;Urbana;59;De 31 a 60 alunos;36;61,02;0;80% ou mais;Médio Alto;Maior que 50%;78,30;70,20;25,80;4,00;490,89;468,54;50,00;27,78;16,67;5,56;0,00
31000787;EE PROFESSOR CAETANO AZEREDO;MG;Belo Horizonte;Estadual;Urbana;148;Maior que 90 alunos;124;83,78;2;80% ou mais;Alto;Maior que 50%;77,80;82,00;17,60;0,40;620,35;498,58;29,03;47,58;18,55;4,84;0,00
31218529;COLEGIO BATISTA GETSEMANI;MG;Belo Horizonte;Privada;Urbana;19;De 1 a 30 alunos;19;100,00;0;De 60% a 80%;Muito alto;Maior que 50%;78,90;91,70;8,30;0,00;;609,75;15,79;10,53;31,58;26,32;15,79
31260631;COL EDNA RORIZ;MG;Belo Horizonte;Privada;Urbana;34;De 31 a 60 alunos;29;85,29;0;De 40% a 60%;Muito alto;Maior que 50%;62,30;96,40;3,60;0,00;;634,58;6,90;13,79;31,03;37,93;10,34
31004111;COLEGIO SAO JOSE DE ENSINO FUNDAMENTAL E MEDIO;MG;Belo Horizonte;Privada;Urbana;25;De 1 a 30 alunos;24;96,00;0;80% ou mais;Alto;Maior que 50%;69,40;85,70;14,30;0,00;;563,11;16,67;33,33;41,67;4,17;4,17
31002348;EE PROFESSORA INES GERALDA DE OLIVEIRA;MG;Belo Horizonte;Estadual;Urbana;77;De 61 a 90 alunos;39;50,65;0;De 60% a 80%;Médio Alto;Maior que 50%;73,10;71,20;10,20;18,60;463,97;437,32;64,10;25,64;7,69;2,56;0,00
31001449;EE TITO FULGENCIO;MG;Belo Horizonte;Estadual;Urbana;61;De 61 a 90 alunos;43;70,49;0;De 60% a 80%;Médio Alto;Maior que 50%;52,10;68,10;31,60;0,30;495,96;458,99;44,19;41,86;13,95;0,00;0,00
31000175;EE MARIA DE LOURDES DE OLIVEIRA;MG;Belo Horizonte;Estadual;Urbana;86;De 61 a 90 alunos;47;54,65;0;80% ou mais;Médio Alto;Maior que 50%;68,80;70,20;28,60;1,20;499,65;455,02;48,94;40,43;8,51;2,13;0,00
31351725;COLEGUIUM;MG;Belo Horizonte;Privada;Urbana;25;De 1 a 30 alunos;25;100,00;0;De 60% a 80%;Muito alto;Maior que 50%;87,20;100,00;0,00;0,00;;814,54;0,00;0,00;0,00;4,00;96,00
31210048;COL COTEMIG FLORESTA;MG;Belo Horizonte;Privada;Urbana;199;Maior que 90 alunos;172;86,43;0;De 60% a 80%;Muito alto;Maior que 50%;58,70;84,20;15,80;0,00;707,19;554,26;14,53;37,21;27,91;18,02;2,33
31220353;COLEGIO HELENA BICALHO;MG;Belo Horizonte;Privada;Urbana;34;De 31 a 60 alunos;32;94,12;0;De 60% a 80%;Muito alto;Maior que 50%;63,00;93,80;6,20;0,00;540,39;530,41;28,13;28,13;28,13;15,63;0,00
31006092;COLEGIO ADVENTISTA DE BELO HORIZONTE;MG;Belo Horizonte;Privada;Urbana;24;De 1 a 30 alunos;22;91,67;0;De 40% a 60%;Alto;Até 50%;26,70;97,40;2,60;0,00;;600,80;4,55;31,82;27,27;36,36;0,00
31006599;COLEGIO SALESIANO DE BELO HORIZONTE;MG;Belo Horizonte;Privada;Urbana;49;De 31 a 60 alunos;46;93,88;0;80% ou mais;Alto;Maior que 50%;70,50;92,90;6,70;0,40;643,58;589,88;10,87;17,39;50,00;17,39;4,35
31006955;COLEGIO REGINA PACIS;MG;Belo Horizonte;Privada;Urbana;25;De 1 a 30 alunos;19;76,00;0;De 40% a 60%;Muito alto;Maior que 50%;78,00;86,80;13,20;0,00;;577,16;15,79;15,79;36,84;26,32;5,26
31273244;EDUCANDARIO ESTRELAS DO FUTURO;MG;Belo Horizonte;Privada;Urbana;19;De 1 a 30 alunos;18;94,74;0;De 60% a 80%;Alto;Maior que 50%;81,10;98,30;1,70;0,00;;551,12;16,67;38,89;27,78;16,67;0,00
31244082;COL PROMOVE PAMPULHA;MG;Belo Horizonte;Privada;Urbana;25;De 1 a 30 alunos;23;92,00;0;80% ou mais;Muito alto;Maior que 50%;78,10;81,90;18,10;0,00;;599,15;4,35;34,78;30,43;26,09;4,35
31329282;COLEGIO BATISTA MINEIRO UNIDADE BURITIS II;MG;Belo Horizonte;Privada;Urbana;17;De 1 a 30 alunos;16;94,12;0;De 40% a 60%;Muito alto;Maior que 50%;65,70;83,30;14,30;2,40;;607,53;0,00;18,75;68,75;12,50;0,00
31004499;COL N SRA DO MONTE CALVARIO;MG;Belo Horizonte;Privada;Urbana;16;De 1 a 30 alunos;15;93,75;0;De 60% a 80%;Alto;Maior que 50%;89,50;97,30;2,70;0,00;;578,33;13,33;40,00;26,67;13,33;6,67
31217123;COLEGUIUM - ENSINO FUNDAMENTAL E MEDIO;MG;Belo Horizonte;Privada;Urbana;69;De 61 a 90 alunos;64;92,75;0;De 40% a 60%;Muito alto;Maior que 50%;84,00;80,10;19,90;0,00;809,88;721,99;1,56;4,69;14,06;34,38;45,31
31005797;COLEGIO MARIA CLARA MACHADO;MG;Belo Horizonte;Privada;Urbana;14;De 1 a 30 alunos;11;78,57;0;De 40% a 60%;Muito alto;Maior que 50%;56,80;96,20;3,80;0,00;;522,74;27,27;27,27;36,36;9,09;0,00
31004511;COLEGIO SANTA RITA DE CASSIA;MG;Belo Horizonte;Privada;Urbana;36;De 31 a 60 alunos;34;94,44;0;80% ou mais;Muito alto;Maior que 50%;88,40;92,20;7,80;0,00;609,90;592,22;5,88;29,41;35,29;26,47;2,94
31000582;EE PROFESSOR ALISSON PEREIRA GUIMARAES;MG;Belo Horizonte;Estadual;Urbana;175;Maior que 90 alunos;100;57,14;0;De 60% a 80%;Médio Alto;Maior que 50%;72,70;56,40;28,10;15,50;553,62;447,07;60,00;27,00;10,00;2,00;1,00
31253413;EE MARIA ANDRADE RESENDE;MG;Belo Horizonte;Estadual;Urbana;160;Maior que 90 alunos;120;75,00;2;De 60% a 80%;Médio Alto;Maior que 50%;77,00;77,00;22,70;0,30;639,75;509,73;27,50;40,00;21,67;10,83;0,00
31002534;EE CORONEL MANOEL SOARES DO COUTO;MG;Belo Horizonte;Estadual;Urbana;109;Maior que 90 alunos;64;58,72;3;80% ou mais;Médio Alto;Maior que 50%;64,20;69,40;26,60;4,00;518,97;448,88;53,13;34,38;12,50;0,00;0,00
31006157;COLEGIO LOGOSOFICO GONZALEZ PECOTCHE;MG;Belo Horizonte;Privada;Urbana;51;De 31 a 60 alunos;49;96,08;0;80% ou mais;Muito alto;Maior que 50%;74,40;95,10;4,90;0,00;743,88;688,18;2,04;8,16;18,37;46,94;24,49
31000426;EE ALBERTO DELPINO;MG;Belo Horizonte;Estadual;Urbana;122;Maior que 90 alunos;91;74,59;0;De 40% a 60%;Médio Alto;Maior que 50%;79,80;75,50;19,10;5,40;595,34;491,85;35,16;40,66;18,68;5,49;0,00
31244031;COLEGIO SOMA;MG;Belo Horizonte;Privada;Urbana;123;Maior que 90 alunos;120;97,56;0;De 20% a 40%;Muito alto;Maior que 50%;78,50;96,10;3,90;0,00;752,62;630,70;2,50;15,83;36,67;34,17;10,83
31002143;EE SAGRADA FAMILIA II;MG;Belo Horizonte;Estadual;Urbana;163;Maior que 90 alunos;141;86,50;1;De 60% a 80%;Alto;Maior que 50%;76,60;90,80;7,20;2,00;623,10;500,66;27,66;43,97;21,99;5,67;0,71
31000493;EE DEPUTADO ILACIR PEREIRA LIMA;MG;Belo Horizonte;Estadual;Urbana;184;Maior que 90 alunos;131;71,20;3;De 60% a 80%;Médio Alto;Maior que 50%;77,20;54,90;30,80;14,30;610,95;491,57;32,82;41,98;21,37;3,05;0,76
31004596;ESC SESI HAMLETO MAGNAVACCA;MG;Belo Horizonte;Privada;Urbana;56;De 31 a 60 alunos;55;98,21;0;80% ou mais;Alto;Maior que 50%;84,80;76,30;23,70;0,00;650,25;575,76;9,09;29,09;40,00;20,00;1,82
31002402;EE TRES PODERES;MG;Belo Horizonte;Estadual;Urbana;458;Maior que 90 alunos;350;76,42;1;De 60% a 80%;Alto;Maior que 50%;74,00;75,50;16,10;8,40;671,24;479,59;41,71;36,29;16,29;5,43;0,29
31007561;COLEGIO SANTA BRANCA;MG;Belo Horizonte;Privada;Urbana;36;De 31 a 60 alunos;33;91,67;0;De 60% a 80%;Muito alto;Maior que 50%;64,70;94,50;5,50;0,00;614,87;596,45;6,06;24,24;39,39;27,27;3,03
31001112;EE ODILON BEHRENS;MG;Belo Horizonte;Estadual;Urbana;99;Maior que 90 alunos;70;70,71;1;De 60% a 80%;Médio Alto;Maior que 50%;73,30;76,90;18,50;4,60;547,70;478,36;35,71;44,29;17,14;2,86;0,00
31004171;COLEGIO NOSSA SENHORA DAS DORES;MG;Belo Horizonte;Privada;Urbana;54;De 31 a 60 alunos;52;96,30;0;De 60% a 80%;Alto;Maior que 50%;88,50;93,60;6,40;0,00;676,10;599,62;11,54;21,15;26,92;32,69;7,69
31004812;COLEGIO SANTO ANTONIO;MG;Belo Horizonte;Privada;Urbana;256;Maior que 90 alunos;251;98,05;0;De 60% a 80%;Muito alto;Maior que 50%;80,30;87,60;12,20;0,20;928,09;809,35;0,00;0,40;1,20;17,53;80,88
31001937;EE PEDRO FRANCA;MG;Belo Horizonte;Estadual;Urbana;33;De 31 a 60 alunos;26;78,79;0;80% ou mais;Médio Alto;Maior que 50%;58,50;76,90;23,10;0,00;;465,30;46,15;42,31;7,69;3,85;0,00
31001074;EE CELSO MACHADO;MG;Belo Horizonte;Estadual;Urbana;167;Maior que 90 alunos;115;68,86;1;De 60% a 80%;Médio Alto;Maior que 50%;69,30;73,50;16,80;9,70;613,32;488,14;36,52;40,00;18,26;5,22;0,00
31005673;COL FREDERICO OZANAM;MG;Belo Horizonte;Privada;Urbana;37;De 31 a 60 alunos;34;91,89;0;De 60% a 80%;Muito alto;Maior que 50%;69,40;91,70;7,40;0,90;577,13;555,54;11,76;41,18;29,41;11,76;5,88
31001201;EE SILVIANO BRANDAO;MG;Belo Horizonte;Estadual;Urbana;54;De 31 a 60 alunos;27;50,00;1;80% ou mais;Médio Alto;Maior que 50%;61,50;75,90;23,20;0,90;;437,08;66,67;25,93;7,41;0,00;0,00
31000019;COLTEC - COLEGIO TECNICO DA UFMG;MG;Belo Horizonte;Federal;Urbana;161;Maior que 90 alunos;156;96,89;1;80% ou mais;Alto;Maior que 50%;58,50;92,20;7,60;0,20;842,64;687,08;3,21;10,26;21,79;30,77;33,97
31246051;COL DONA CLARA;MG;Belo Horizonte;Privada;Urbana;54;De 31 a 60 alunos;51;94,44;3;De 60% a 80%;Muito alto;Maior que 50%;62,80;93,90;6,10;0,00;692,72;631,45;5,88;7,84;41,18;33,33;11,76
31001503;EE PROFESSOR MORAIS;MG;Belo Horizonte;Estadual;Urbana;501;Maior que 90 alunos;397;79,24;1;De 60% a 80%;Médio Alto;Maior que 50%;76,50;80,80;16,00;3,20;699,69;489,35;38,79;38,04;15,62;6,80;0,76
31005134;COLEGIO SAO PAULO;MG;Belo Horizonte;Privada;Urbana;19;De 1 a 30 alunos;18;94,74;0;De 60% a 80%;Muito alto;Maior que 50%;76,70;96,60;3,40;0,00;;641,39;0,00;16,67;27,78;38,89;16,67
31001813;EE PAULO DAS GRACAS DA SILVA;MG;Belo Horizonte;Estadual;Urbana;74;De 61 a 90 alunos;40;54,05;1;De 60% a 80%;Médio Alto;Maior que 50%;76,10;61,60;22,30;16,10;500,11;468,45;47,50;32,50;17,50;2,50;0,00
31358428;COLEGUIUM - UNIDADE ALIPIO DE MELO;MG;Belo Horizonte;Privada;Urbana;32;De 31 a 60 alunos;31;96,88;0;Menos de 20%;Sem informação;Maior que 50%;73,10;87,10;12,90;0,00;722,79;714,85;0,00;3,23;22,58;29,03;45,16
31001716;EE DOUTOR PAULO DINIZ CHAGAS;MG;Belo Horizonte;Estadual;Urbana;35;De 31 a 60 alunos;24;68,57;0;De 40% a 60%;Alto;Maior que 50%;70,80;62,70;36,60;0,70;;471,40;50,00;37,50;8,33;4,17;0,00
31001988;EE PROFESSORA NAIR DE OLIVEIRA SANTANA;MG;Belo Horizonte;Estadual;Urbana;22;De 1 a 30 alunos;14;63,64;0;80% ou mais;Médio Alto;Maior que 50%;55,00;56,30;41,50;2,20;;423,26;71,43;21,43;7,14;0,00;0,00
31307718;COLEGIO TIRADENTES PMMG PRADO;MG;Belo Horizonte;Estadual;Urbana;84;De 61 a 90 alunos;80;95,24;1;De 60% a 80%;Alto;Maior que 50%;53,10;88,40;11,60;0,00;637,41;536,79;17,50;47,50;22,50;10,00;2,50
31002429;EE MARIA CAROLINA CAMPOS;MG;Belo Horizonte;Estadual;Urbana;214;Maior que 90 alunos;120;56,07;1;80% ou mais;Médio;Maior que 50%;75,40;63,60;24,80;11,60;599,10;465,54;50,83;32,50;10,00;5,83;0,83
31007072;COLEGIO RUI BARBOSA;MG;Belo Horizonte;Privada;Urbana;42;De 31 a 60 alunos;28;66,67;0;Menos de 20%;Alto;Maior que 50%;63,60;74,20;25,80;0,00;;529,70;28,57;21,43;39,29;10,71;0,00
31001694;EE PADRE MATIAS;MG;Belo Horizonte;Estadual;Urbana;73;De 61 a 90 alunos;42;57,53;0;De 40% a 60%;Médio;Maior que 50%;53,10;71,00;24,00;5,00;470,07;440,87;59,52;33,33;7,14;0,00;0,00
31001261;EE PROFESSOR LEOPOLDO DE MIRANDA;MG;Belo Horizonte;Estadual;Urbana;118;Maior que 90 alunos;92;77,97;0;De 60% a 80%;Alto;Maior que 50%;83,10;67,70;27,00;5,30;600,26;493,50;33,70;40,22;18,48;7,61;0,00
31002453;EE GERALDINA ANA GOMES;MG;Belo Horizonte;Estadual;Urbana;84;De 61 a 90 alunos;52;61,90;0;De 60% a 80%;Médio Alto;Maior que 50%;72,80;82,40;9,60;8,00;491,50;438,16;55,77;36,54;7,69;0,00;0,00
31000591;EE ALVARO LAUREANO PIMENTEL;MG;Belo Horizonte;Estadual;Urbana;139;Maior que 90 alunos;74;53,24;0;De 60% a 80%;Médio Alto;Maior que 50%;83,10;65,70;19,60;14,70;525,97;453,20;45,95;44,59;9,46;0,00;0,00
31002437;EE DJANIRA RODRIGUES DE OLIVEIRA;MG;Belo Horizonte;Estadual;Urbana;174;Maior que 90 alunos;113;64,94;0;80% ou mais;Médio Alto;Maior que 50%;83,30;69,80;20,00;10,20;556,86;457,98;53,10;36,28;8,85;1,77;0,00
31006009;COL PEDRO II;MG;Belo Horizonte;Privada;Urbana;22;De 1 a 30 alunos;22;100,00;0;De 20% a 40%;Alto;Maior que 50%;57,90;75,20;23,00;1,80;;547,30;22,73;31,82;22,73;22,73;0,00
31294110;COL MAGNUM AGOSTINIANO BURITIS;MG;Belo Horizonte;Privada;Urbana;40;De 31 a 60 alunos;40;100,00;0;80% ou mais;Muito alto;Maior que 50%;81,90;93,80;6,20;0,00;717,56;676,22;2,50;7,50;35,00;25,00;30,00
31001805;EE FLAVIO DOS SANTOS;MG;Belo Horizonte;Estadual;Urbana;111;Maior que 90 alunos;69;62,16;1;80% ou mais;Médio Alto;Maior que 50%;59,90;83,80;12,20;4,00;535,98;458,56;52,17;34,78;8,70;4,35;0,00
31006629;CENTRO EDUCACIONAL MINEIRO;MG;Belo Horizonte;Privada;Urbana;26;De 1 a 30 alunos;26;100,00;0;80% ou mais;Alto;Maior que 50%;67,50;98,80;0,00;1,20;;553,75;19,23;23,08;34,62;19,23;3,85
31244023;ESCOLA DE FORMACAO GERENCIAL - EFG;MG;Belo Horizonte;Privada;Urbana;127;Maior que 90 alunos;113;88,98;0;80% ou mais;Muito alto;Maior que 50%;81,20;97,60;2,40;0,00;770,49;650,33;7,08;11,50;20,35;39,82;21,24
31002500;EE MARIA LUIZA MIRANDA BASTOS;MG;Belo Horizonte;Estadual;Urbana;145;Maior que 90 alunos;92;63,45;1;De 60% a 80%;Médio Alto;Maior que 50%;66,50;58,30;38,90;2,80;550,78;451,31;53,26;34,78;7,61;4,35;0,00
31002518;EE JUSCELINO KUBITSCHEK DE OLIVEIRA;MG;Belo Horizonte;Estadual;Urbana;259;Maior que 90 alunos;176;67,95;1;80% ou mais;Médio Alto;Maior que 50%;88,10;84,90;13,10;2,00;620,59;471,45;46,02;35,23;13,64;4,55;0,57
31000311;EE MARGARIDA BROCHADO;MG;Belo Horizonte;Estadual;Urbana;116;Maior que 90 alunos;76;65,52;0;De 40% a 60%;Alto;Maior que 50%;63,00;87,80;11,60;0,60;535,55;454,05;52,63;35,53;9,21;2,63;0,00
31001457;EE MADRE CARMELITA;MG;Belo Horizonte;Estadual;Urbana;361;Maior que 90 alunos;285;78,95;0;80% ou mais;Alto;Maior que 50%;76,90;77,40;20,00;2,60;655,02;482,63;38,25;38,95;18,25;4,56;0,00
31002364;EE SANTOS DUMONT;MG;Belo Horizonte;Estadual;Urbana;589;Maior que 90 alunos;440;74,70;2;80% ou mais;Médio Alto;Maior que 50%;80,50;91,10;6,40;2,50;706,56;491,13;36,82;37,95;19,09;4,55;1,59
31001651;EE CAMINHO A LUZ;MG;Belo Horizonte;Estadual;Urbana;120;Maior que 90 alunos;63;52,50;2;80% ou mais;Médio Alto;Maior que 50%;60,20;71,60;23,00;5,40;482,46;424,26;73,02;22,22;3,17;1,59;0,00
31000515;EE CANDIDO PORTINARI;MG;Belo Horizonte;Estadual;Urbana;112;Maior que 90 alunos;68;60,71;0;De 60% a 80%;Médio Alto;Maior que 50%;84,50;56,20;28,40;15,40;541,40;463,72;44,12;39,71;13,24;2,94;0,00
31262056;COLEGIO CRISTAO CRESCER;MG;Belo Horizonte;Privada;Urbana;24;De 1 a 30 alunos;17;70,83;1;80% ou mais;Alto;Maior que 50%;52,80;95,50;4,50;0,00;;521,11;23,53;41,18;23,53;11,76;0,00
31001627;EE ASSIS CHATEAUBRIAND;MG;Belo Horizonte;Estadual;Urbana;112;Maior que 90 alunos;67;59,82;2;De 60% a 80%;Médio Alto;Maior que 50%;92,90;80,60;13,10;6,30;545,73;467,77;52,24;32,84;8,96;4,48;1,49
31002313;EE ARI DA FRANCA;MG;Belo Horizonte;Estadual;Urbana;391;Maior que 90 alunos;270;69,05;2;De 60% a 80%;Médio Alto;Maior que 50%;72,90;77,90;13,70;8,40;671,63;482,46;40,74;38,15;14,81;5,56;0,74
31000698;EE PROFESSOR GUILHERME AZEVEDO LAGE;MG;Belo Horizonte;Estadual;Urbana;200;Maior que 90 alunos;106;53,00;0;De 60% a 80%;Médio;Maior que 50%;88,20;58,10;19,10;22,80;580,72;480,02;36,79;47,17;12,26;3,77;0,00
31001821;EE PROFESSORA MARIA AMELIA GUIMARAES;MG;Belo Horizonte;Estadual;Urbana;45;De 31 a 60 alunos;29;64,44;0;De 40% a 60%;Médio Alto;Maior que 50%;63,40;63,30;20,20;16,50;;456,29;44,83;44,83;6,90;3,45;0,00
31000442;EE DOM CABRAL;MG;Belo Horizonte;Estadual;Urbana;215;Maior que 90 alunos;136;63,26;0;De 60% a 80%;Médio Alto;Maior que 50%;56,90;67,20;25,80;7,00;569,10;453,38;51,47;36,03;11,03;0,74;0,74
31004481;INSTITUTO ITAPOA;MG;Belo Horizonte;Privada;Urbana;24;De 1 a 30 alunos;20;83,33;0;80% ou mais;Muito alto;Maior que 50%;86,80;97,80;2,20;0,00;;555,08;20,00;25,00;30,00;20,00;5,00
31005916;COLEGIO PADRE MACHADO;MG;Belo Horizonte;Privada;Urbana;68;De 61 a 90 alunos;63;92,65;0;De 20% a 40%;Muito alto;Maior que 50%;85,60;77,70;21,20;1,10;691,08;591,97;7,94;31,75;23,81;26,98;9,52
31004430;SESI ESCOLA NEWTON ANTONIO DA SILVA PEREIRA;MG;Belo Horizonte;Privada;Urbana;79;De 61 a 90 alunos;75;94,94;0;80% ou mais;Muito alto;Maior que 50%;72,70;86,80;13,20;0,00;701,47;600,62;5,33;28,00;30,67;28,00;8,00
31332780;COLEGIO INTER ACAO UNID II;MG;Belo Horizonte;Privada;Urbana;20;De 1 a 30 alunos;17;85,00;0;De 60% a 80%;Alto;Até 50%;43,20;100,00;0,00;0,00;;521,85;35,29;29,41;23,53;11,76;0,00
31001783;EE AUGUSTO DE LIMA;MG;Belo Horizonte;Estadual;Urbana;43;De 31 a 60 alunos;29;67,44;1;De 60% a 80%;Médio Alto;Maior que 50%;85,40;50,70;47,90;1,40;;430,90;75,86;20,69;3,45;0,00;0,00
31004197;COL SANTA MARIA FLORESTA;MG;Belo Horizonte;Privada;Urbana;87;De 61 a 90 alunos;87;100,00;0;80% ou mais;Muito alto;Maior que 50%;85,00;82,50;17,50;0,00;765,35;664,85;2,30;11,49;26,44;39,08;20,69
31005037;COLEGIO BATISTA MINEIRO;MG;Belo Horizonte;Privada;Urbana;213;Maior que 90 alunos;207;97,18;0;De 60% a 80%;Muito alto;Maior que 50%;80,70;93,00;7,00;0,00;826,00;685,66;0,97;8,70;20,77;43,96;25,60
31004979;COLEGIO SAO MIGUEL ARCANJO;MG;Belo Horizonte;Privada;Urbana;50;De 31 a 60 alunos;49;98,00;0;80% ou mais;Muito alto;Maior que 50%;78,80;94,00;6,00;0,00;616,84;552,64;14,29;34,69;32,65;14,29;4,08
31005622;COLEGIO SAO FRANCISCO DE ASSIS;MG;Belo Horizonte;Privada;Urbana;35;De 31 a 60 alunos;32;91,43;0;80% ou mais;Muito alto;Maior que 50%;75,00;93,60;5,50;0,90;597,94;585,39;9,38;25,00;37,50;25,00;3,13
31004138;COLEGIO ARNALDO - UNIDADE ANCHIETA;MG;Belo Horizonte;Privada;Urbana;24;De 1 a 30 alunos;21;87,50;0;De 60% a 80%;Muito alto;Maior que 50%;68,40;84,30;10,80;4,90;;580,02;19,05;19,05;38,10;14,29;9,52
31005053;COL BERLAAR SAO PASCOAL;MG;Belo Horizonte;Privada;Urbana;27;De 1 a 30 alunos;25;92,59;0;80% ou mais;Alto;Maior que 50%;81,10;96,20;3,80;0,00;;539,05;20,00;36,00;28,00;12,00;4,00
31001210;EE ANITA BRINA BRANDAO;MG;Belo Horizonte;Estadual;Urbana;137;Maior que 90 alunos;119;86,86;2;De 60% a 80%;Alto;Maior que 50%;67,80;69,70;29,20;1,10;655,08;524,25;23,53;38,66;26,05;10,08;1,68
31004651;COLEGIO SANTO AGOSTINHO;MG;Belo Horizonte;Privada;Urbana;283;Maior que 90 alunos;276;97,53;0;80% ou mais;Muito alto;Maior que 50%;80,40;93,70;3,70;2,60;917,47;785,76;0,00;0,72;4,71;21,74;72,83
31001511;EE ORDEM E PROGRESSO;MG;Belo Horizonte;Estadual;Urbana;319;Maior que 90 alunos;296;92,79;0;80% ou mais;Alto;Maior que 50%;76,40;93,50;5,90;0,60;728,27;522,04;28,04;35,14;23,99;10,14;2,70
31005835;COLEGIO IMACULADA CONCEICAO;MG;Belo Horizonte;Privada;Urbana;33;De 31 a 60 alunos;32;96,97;0;80% ou mais;Muito alto;Maior que 50%;79,00;89,70;10,30;0,00;682,55;673,34;0,00;3,13;46,88;25,00;25,00
31004952;COL STA MARIA PAMPULHA;MG;Belo Horizonte;Privada;Urbana;79;De 61 a 90 alunos;79;100,00;4;80% ou mais;Muito alto;Maior que 50%;88,40;95,90;4,10;0,00;754,50;667,49;2,53;6,33;32,91;40,51;17,72
31001881;EE FRANCISCO MENEZES FILHO;MG;Belo Horizonte;Estadual;Urbana;219;Maior que 90 alunos;153;69,86;0;De 60% a 80%;Médio Alto;Maior que 50%;69,90;76,60;18,50;4,90;631,43;486,70;39,87;35,95;18,30;5,23;0,65
31004821;COLEGIO METODISTA IZABELA HENDRIX;MG;Belo Horizonte;Privada;Urbana;19;De 1 a 30 alunos;16;84,21;1;De 40% a 60%;Muito alto;Maior que 50%;90,50;94,90;5,10;0,00;;593,44;18,75;12,50;50,00;6,25;12,50
31004031;COLEGIO SANTA MARCELINA;MG;Belo Horizonte;Privada;Urbana;55;De 31 a 60 alunos;55;100,00;0;80% ou mais;Muito alto;Maior que 50%;75,30;90,20;9,80;0,00;857,04;810,61;0,00;0,00;1,82;14,55;83,64
31005789;COLEGIO SAO PAULO DA CRUZ;MG;Belo Horizonte;Privada;Urbana;34;De 31 a 60 alunos;32;94,12;0;80% ou mais;Muito alto;Maior que 50%;70,40;95,40;4,60;0,00;634,15;617,78;9,38;18,75;28,13;34,38;9,38
31005347;SESI ESC MARIZA ARAUJO;MG;Belo Horizonte;Privada;Urbana;53;De 31 a 60 alunos;52;98,11;0;80% ou mais;Muito alto;Maior que 50%;59,70;93,70;6,30;0,00;654,28;582,61;13,46;17,31;44,23;17,31;7,69
31258644;COL MAXIMUS UNID PALMARES;MG;Belo Horizonte;Privada;Urbana;22;De 1 a 30 alunos;21;95,45;0;80% ou mais;Muito alto;Maior que 50%;69,20;81,30;18,70;0,00;;685,39;0,00;14,29;23,81;28,57;33,33
31005371;COL COTEMIG BARROCA;MG;Belo Horizonte;Privada;Urbana;192;Maior que 90 alunos;145;75,52;0;De 60% a 80%;Muito alto;Maior que 50%;61,50;89,80;10,20;0,00;679,51;534,33;24,14;34,48;24,83;15,86;0,69
31005592;CLARETIANO COLEGIO;MG;Belo Horizonte;Privada;Urbana;24;De 1 a 30 alunos;24;100,00;0;De 60% a 80%;Alto;Maior que 50%;83,30;92,90;7,10;0,00;;557,56;12,50;37,50;33,33;12,50;4,17
31002089;EE BERNARDO MONTEIRO;MG;Belo Horizonte;Estadual;Urbana;87;De 61 a 90 alunos;53;60,92;1;De 60% a 80%;Médio Alto;Maior que 50%;59,50;64,10;30,60;5,30;508,41;453,51;58,49;26,42;13,21;1,89;0,00
31001490;EE MAESTRO VILLA LOBOS;MG;Belo Horizonte;Estadual;Urbana;344;Maior que 90 alunos;306;88,95;0;80% ou mais;Médio Alto;Maior que 50%;74,20;92,70;6,60;0,70;692,59;501,35;32,03;39,22;19,93;7,84;0,98
