CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
25058991;EEEFM PEDRO RIBEIRO DE LIMA;PB;Riachão;Estadual;Urbana;37;De 31 a 60 alunos;20;54.05;0;80% ou mais;Baixo;Até 50%;33.80;80.60;3.90;15.50;;437.46;70.00;20.00;10.00;0.00;0.00
25051660;EEEFM ANA FERREIRA DA COSTA;PB;Riacho de Santo Antônio;Estadual;Urbana;21;De 1 a 30 alunos;19;90.48;0;De 60% a 80%;Médio Baixo;Maior que 50%;79.40;88.60;5.70;5.70;;446.65;57.89;31.58;10.53;0.00;0.00
25003410;EEEFM DANIEL CARNEIRO;PB;Riacho dos Cavalos;Estadual;Urbana;36;De 31 a 60 alunos;27;75.00;0;80% ou mais;Médio Baixo;Maior que 50%;58.80;84.10;2.80;13.10;;449.95;48.15;44.44;7.41;0.00;0.00
25087860;EEEFM PROF LUIZ GONZAGA BURITY;PB;Rio Tinto;Estadual;Urbana;133;Maior que 90 alunos;81;60.90;0;80% ou mais;Médio Baixo;Maior que 50%;51.40;76.40;3.00;20.60;501.40;445.09;60.49;37.04;2.47;0.00;0.00
25038796;EEEM FENELON NOBREGA;PB;Salgadinho;Estadual;Urbana;16;De 1 a 30 alunos;11;68.75;0;80% ou mais;Baixo;Até 50%;17.80;94.40;4.20;1.40;;446.80;54.55;45.45;0.00;0.00;0.00
25082922;EEEFM ANA RIBEIRO;PB;Salgado de São Félix;Estadual;Urbana;65;De 61 a 90 alunos;33;50.77;0;De 60% a 80%;Médio Baixo;Até 50%;22.90;68.00;11.30;20.70;448.54;439.77;60.61;36.36;3.03;0.00;0.00
25017080;EEEFM VALDEMIRO WANDERLEY DE OLIVEIRA;PB;Santa Cruz;Estadual;Urbana;30;De 1 a 30 alunos;23;76.67;0;80% ou mais;Médio Baixo;Maior que 50%;61.50;78.90;14.50;6.60;;442.03;52.17;43.48;4.35;0.00;0.00
25009931;EEEFM ELAINE SOARES BRASILEIRO;PB;Santa Helena;Estadual;Urbana;54;De 31 a 60 alunos;42;77.78;0;80% ou mais;Baixo;Maior que 50%;60.90;92.70;5.60;1.70;474.09;448.00;61.90;28.57;9.52;0.00;0.00
25028103;EEEFM ENEAS LEITE;PB;Santa Inês;Estadual;Urbana;26;De 1 a 30 alunos;14;53.85;0;80% ou mais;Médio Baixo;Até 50%;35.30;91.30;5.00;3.70;;425.14;78.57;21.43;0.00;0.00;0.00
25116746;CEDUC SANTA LUZIA - CENTRO EDUCACIONAL SANTA LUZIA;PB;Santa Luzia;Privada;Urbana;14;De 1 a 30 alunos;10;71.43;1;80% ou mais;Médio Alto;Até 50%;16.70;100.00;0.00;0.00;;492.00;40.00;30.00;30.00;0.00;0.00
25039032;EEEFM PE JERONIMO LAUWEN;PB;Santa Luzia;Estadual;Urbana;146;Maior que 90 alunos;96;65.75;1;80% ou mais;Médio Baixo;Maior que 50%;56.80;84.40;3.40;12.20;500.84;447.73;53.13;43.75;3.13;0.00;0.00
25031783;EEEFM PRESIDENTE KENNEDY;PB;Santana de Mangueira;Estadual;Urbana;70;De 61 a 90 alunos;46;65.71;0;80% ou mais;Baixo;Até 50%;35.90;94.20;1.00;4.80;445.09;419.98;76.09;21.74;2.17;0.00;0.00
25118102;COLEGIO E CURSO JOSE AMERICO DE ALMEDA;PB;Santa Rita;Privada;Urbana;41;De 31 a 60 alunos;32;78.05;0;80% ou mais;Médio;Até 50%;28.60;100.00;0.00;0.00;459.85;454.25;56.25;37.50;6.25;0.00;0.00
25098829;CENTRO EDUCACIONAL SANTA TEREZINHA;PB;Santa Rita;Privada;Urbana;55;De 31 a 60 alunos;51;92.73;0;De 60% a 80%;Médio Alto;Até 50%;50.00;97.40;2.60;0.00;499.44;461.07;43.14;50.98;5.88;0.00;0.00
25118374;CENTRO EDUCACIONAL NOVO VIVER - SISTEMA DE ENSINO;PB;Santa Rita;Privada;Urbana;20;De 1 a 30 alunos;11;55.00;0;80% ou mais;Médio;Até 50%;48.40;97.10;1.40;1.50;;467.17;45.45;54.55;0.00;0.00;0.00
25098896;COFRAG - COLEGIO DR FRANCISCO AGUIAR;PB;Santa Rita;Privada;Urbana;16;De 1 a 30 alunos;12;75.00;0;80% ou mais;Médio;Maior que 50%;51.50;;;;;447.27;41.67;58.33;0.00;0.00;0.00
25099051;ESCOLA CENECISTA MINISTRO JOAO AGRIPINO FILHO;PB;Santa Rita;Privada;Urbana;33;De 31 a 60 alunos;29;87.88;0;80% ou mais;Médio Alto;Até 50%;50.00;100.00;0.00;0.00;;472.14;44.83;44.83;10.34;0.00;0.00
25099116;EEEFM PROF LUIS DE AZEVEDO SOARES;PB;Santa Rita;Estadual;Urbana;139;Maior que 90 alunos;73;52.52;0;De 60% a 80%;Médio Baixo;Maior que 50%;54.50;65.50;9.80;24.70;507.99;447.32;56.16;39.73;4.11;0.00;0.00
25099868;INST NOSSA SENHORA DE FATIMA LTDA;PB;Santa Rita;Privada;Urbana;38;De 31 a 60 alunos;29;76.32;0;Menos de 20%;Médio;Até 50%;29.30;100.00;0.00;0.00;;474.90;48.28;34.48;13.79;3.45;0.00
25022296;EEEFM PROFESSOR JOAO NOBERTO;PB;Santa Teresinha;Estadual;Urbana;49;De 31 a 60 alunos;31;63.27;2;80% ou mais;Baixo;Até 50%;43.80;79.00;15.70;5.30;437.99;435.57;64.52;35.48;0.00;0.00;0.00
25054023;EEEFM DEP ALVARO G QUEIROZ;PB;Santo André;Estadual;Urbana;23;De 1 a 30 alunos;17;73.91;0;80% ou mais;Baixo;Até 50%;43.50;78.90;11.90;9.20;;458.01;35.29;64.71;0.00;0.00;0.00
25003844;EEEFM JOAO SILVEIRA GUIMARAES;PB;São Bento;Estadual;Urbana;203;Maior que 90 alunos;169;83.25;1;80% ou mais;Médio Baixo;Maior que 50%;69.00;73.60;10.50;15.90;540.17;448.47;53.85;40.83;5.33;0.00;0.00
25016105;EEEFM DEPUTADO LEVI OLIMPIO FERREIRA;PB;São Bentinho;Estadual;Urbana;17;De 1 a 30 alunos;14;82.35;0;80% ou mais;Baixo;Maior que 50%;60.90;82.40;16.50;1.10;;431.59;71.43;28.57;0.00;0.00;0.00
25016164;EEEM PROF CICERO SEVERO LOPES;PB;São Domingos;Estadual;Urbana;19;De 1 a 30 alunos;14;73.68;0;80% ou mais;Baixo;Até 50%;41.70;100.00;0.00;0.00;;433.00;64.29;21.43;14.29;0.00;0.00
25019597;EEEF DORGIVAL SILVEIRA;PB;São Francisco;Estadual;Urbana;33;De 31 a 60 alunos;25;75.76;0;De 60% a 80%;Baixo;Até 50%;31.90;96.20;1.90;1.90;;452.16;56.00;40.00;4.00;0.00;0.00
25054180;EEEFM JORNALISTA JOSE LEAL RAMOS;PB;São João do Cariri;Estadual;Urbana;54;De 31 a 60 alunos;45;83.33;0;80% ou mais;Médio Baixo;Até 50%;32.00;76.90;12.30;10.80;474.09;445.94;48.89;48.89;2.22;0.00;0.00
25047116;EEEFM MARIO OLIVEIRA CHAVES;PB;São João do Tigre;Estadual;Urbana;25;De 1 a 30 alunos;13;52.00;0;80% ou mais;Baixo;Até 50%;43.90;80.20;0.00;19.80;;435.42;61.54;38.46;0.00;0.00;0.00
25017438;EEEFM ANTONIO GREGORIO DE LACERDA;PB;São José da Lagoa Tapada;Estadual;Urbana;44;De 31 a 60 alunos;27;61.36;1;80% ou mais;Baixo;Maior que 50%;65.50;89.50;2.30;8.20;;437.16;62.96;29.63;7.41;0.00;0.00
25032518;EEEFM OTAVIANO LOPES DA SILVA;PB;São José de Caiana;Estadual;Urbana;45;De 31 a 60 alunos;24;53.33;0;80% ou mais;Baixo;Até 50%;35.60;84.00;0.60;15.40;;458.59;45.83;37.50;16.67;0.00;0.00
25022652;EEEFM JOSE AMERICO DE ALMEIDA;PB;São José de Espinharas;Estadual;Urbana;40;De 31 a 60 alunos;32;80.00;0;80% ou mais;Médio Baixo;Até 50%;32.40;86.10;10.70;3.20;459.37;453.42;59.38;28.13;12.50;0.00;0.00
25010565;EEEFM PREFº JOAQUIM LACERDA LEITE;PB;São José de Piranhas;Estadual;Urbana;60;De 31 a 60 alunos;35;58.33;0;80% ou mais;Baixo;Maior que 50%;68.30;77.40;5.90;16.70;454.54;441.81;57.14;40.00;2.86;0.00;0.00
25011669;E EST DE CURSO NORMAL EM NIVEL MEDIO SAO JOSE;PB;São José de Piranhas;Estadual;Urbana;44;De 31 a 60 alunos;34;77.27;0;De 40% a 60%;Baixo;Maior que 50%;52.50;80.60;13.20;6.20;449.95;439.46;58.82;35.29;5.88;0.00;0.00
25023187;EEEFM MARIA DE LOURDES MEIRA;PB;São José do Bonfim;Estadual;Urbana;30;De 1 a 30 alunos;18;60.00;0;80% ou mais;Baixo;Até 50%;47.20;89.50;2.40;8.10;;426.29;66.67;33.33;0.00;0.00;0.00
25001302;EEEFM OLIVIA SARAIVA MAIA;PB;São José do Brejo do Cruz;Estadual;Urbana;15;De 1 a 30 alunos;13;86.67;0;De 60% a 80%;Médio Baixo;Até 50%;37.80;100.00;0.00;0.00;;454.28;53.85;38.46;7.69;0.00;0.00
25039504;EEEFM OLAVO BILAC;PB;São José do Sabugi;Estadual;Urbana;59;De 31 a 60 alunos;36;61.02;1;De 40% a 60%;Médio Baixo;Maior que 50%;57.40;83.60;1.90;14.50;449.84;434.28;58.33;38.89;2.78;0.00;0.00
25047450;EEEFM BARTOLOMEU MARACAJA;PB;São José dos Cordeiros;Estadual;Urbana;15;De 1 a 30 alunos;15;100.00;0;80% ou mais;Médio Baixo;Maior que 50%;61.80;93.70;5.10;1.20;;445.99;60.00;33.33;6.67;0.00;0.00
25039997;EEEFM NAPOLEAO ABDON DA NOBREGA;PB;São Mamede;Estadual;Urbana;64;De 61 a 90 alunos;56;87.50;2;80% ou mais;Médio Baixo;Maior que 50%;58.70;94.40;2.10;3.50;503.38;455.39;51.79;39.29;7.14;1.79;0.00
25089552;EEEFM MARIA LINS;PB;São Miguel de Taipu;Estadual;Urbana;73;De 61 a 90 alunos;38;52.05;0;De 40% a 60%;Baixo;Até 50%;36.90;77.90;4.20;17.90;458.86;442.59;57.89;36.84;5.26;0.00;0.00
25062220;EEEFM MONS JOSE BORGES;PB;São Sebastião de Lagoa de Roça;Estadual;Rural;97;Maior que 90 alunos;69;71.13;0;80% ou mais;Médio Baixo;Maior que 50%;81.50;82.00;7.80;10.20;503.31;450.97;53.62;43.48;2.90;0.00;0.00
25048350;EEEFM MALAQUIAS BATISTA FEITOSA;PB;São Sebastião do Umbuzeiro;Estadual;Urbana;20;De 1 a 30 alunos;11;55.00;0;De 60% a 80%;Médio Baixo;Até 50%;32.40;86.00;5.80;8.20;;418.31;90.91;9.09;0.00;0.00;0.00
25135406;COLEGIO E CURSO ALBERT EINSTEIN;PB;Sapé;Privada;Urbana;22;De 1 a 30 alunos;17;77.27;0;80% ou mais;Médio Alto;Até 50%;46.20;88.70;11.30;0.00;;506.08;11.76;70.59;11.76;5.88;0.00
25089820;EEEFM GENTIL LINS;PB;Sapé;Estadual;Urbana;48;De 31 a 60 alunos;29;60.42;0;80% ou mais;Médio Baixo;Até 50%;44.10;86.50;6.50;7.00;;449.06;58.62;34.48;6.90;0.00;0.00
25089781;EEEFM MONS ODILON ALVES PEDROSA;PB;Sapé;Estadual;Urbana;298;Maior que 90 alunos;154;51.68;0;De 60% a 80%;Médio Baixo;Até 50%;49.10;78.30;14.70;7.00;526.66;444.48;57.14;39.61;3.25;0.00;0.00
25090631;INSTITUTO MON SERRAT;PB;Sapé;Privada;Urbana;18;De 1 a 30 alunos;18;100.00;0;80% ou mais;Médio Alto;Até 50%;34.30;86.10;13.90;0.00;;536.82;11.11;50.00;22.22;16.67;0.00
25043897;EEEFM CICERO DOS ANJOS;PB;Seridó;Estadual;Urbana;89;De 61 a 90 alunos;57;64.04;0;De 60% a 80%;Baixo;Maior que 50%;60.60;76.00;15.30;8.70;464.58;429.58;77.19;17.54;5.26;0.00;0.00
25048880;EEEFM SENADOR JOSE GAUDENCIO;PB;Serra Branca;Estadual;Urbana;118;Maior que 90 alunos;96;81.36;1;De 60% a 80%;Médio Baixo;Maior que 50%;89.50;86.30;5.20;8.50;502.54;441.39;61.46;35.42;3.13;0.00;0.00
25070576;EEEFM MARIA JOSE MIRANDA BURITY;PB;Serra da Raiz;Estadual;Rural;43;De 31 a 60 alunos;25;58.14;0;80% ou mais;Médio Baixo;Até 50%;41.50;100.00;0.00;0.00;;442.69;52.00;44.00;4.00;0.00;0.00
25032968;EEEFM PROF JOSEFA JUSTINO GOMES;PB;Serra Grande;Estadual;Urbana;44;De 31 a 60 alunos;27;61.36;0;80% ou mais;Médio Baixo;Até 50%;38.50;90.00;4.20;5.80;;449.60;55.56;40.74;3.70;0.00;0.00
25066013;EEEFM ANTONIO BENTO;PB;Serraria;Estadual;Urbana;24;De 1 a 30 alunos;18;75.00;0;De 20% a 40%;Baixo;Até 50%;44.00;80.20;2.10;17.70;;422.02;72.22;27.78;0.00;0.00;0.00
25068342;EEEFM JOAO DE FREITAS MOUZINHO;PB;Sertãozinho;Estadual;Urbana;58;De 31 a 60 alunos;37;63.79;0;De 60% a 80%;Baixo;Até 50%;27.50;81.90;15.20;2.90;468.93;452.18;54.05;40.54;5.41;0.00;0.00
25122401;EEEFM SEVERINA RAMOS DE OLIVEIRA;PB;Sobrado;Estadual;Urbana;51;De 31 a 60 alunos;35;68.63;0;80% ou mais;Baixo;Até 50%;44.20;57.00;38.30;4.70;464.57;452.69;45.71;54.29;0.00;0.00;0.00
25060406;EEEFM ARLINDO RAMALHO;PB;Solânea;Estadual;Urbana;56;De 31 a 60 alunos;29;51.79;0;De 40% a 60%;Baixo;Até 50%;33.00;60.80;9.90;29.30;;437.13;55.17;44.83;0.00;0.00;0.00
25060376;EEEFM DR ALFREDO PESSOA DE LIMA;PB;Solânea;Estadual;Urbana;81;De 61 a 90 alunos;58;71.60;0;De 60% a 80%;Médio Baixo;Maior que 50%;58.10;78.10;4.50;17.40;495.09;454.21;44.83;53.45;1.72;0.00;0.00
25058304;EEEFM DR TRAJANO NOBREGA;PB;Soledade;Estadual;Urbana;97;Maior que 90 alunos;65;67.01;1;De 60% a 80%;Médio Baixo;Maior que 50%;92.00;82.00;7.90;10.10;513.52;460.60;47.69;46.15;4.62;1.54;0.00
25056581;EEEFM JOSE VITORINO DE MEDEIROS;PB;Sossêgo;Estadual;Urbana;35;De 31 a 60 alunos;18;51.43;0;De 60% a 80%;Médio Baixo;Até 50%;18.50;79.10;5.00;15.90;;449.68;44.44;50.00;5.56;0.00;0.00
25017934;COLEGIO MONTEIRO LOBATO LTDA;PB;Sousa;Privada;Urbana;30;De 1 a 30 alunos;28;93.33;1;80% ou mais;Médio Alto;Maior que 50%;65.20;97.00;3.00;0.00;;514.07;14.29;53.57;17.86;14.29;0.00
25018280;EEEM MESTRE JULIO SARMENTO;PB;Sousa;Estadual;Urbana;255;Maior que 90 alunos;227;89.02;0;80% ou mais;Médio Baixo;Maior que 50%;68.00;79.10;12.50;8.40;576.19;467.09;44.49;44.93;9.69;0.88;0.00
25018582;ENE JOSE DE PAIVA GADELHA;PB;Sousa;Estadual;Urbana;119;Maior que 90 alunos;87;73.11;2;80% ou mais;Médio Baixo;Maior que 50%;60.80;77.80;14.30;7.90;491.49;436.88;65.52;32.18;2.30;0.00;0.00
25018183;EEEFM ESTEVAM MARINHO;PB;Sousa;Estadual;Urbana;16;De 1 a 30 alunos;12;75.00;0;De 40% a 60%;Médio;Até 50%;44.10;78.80;13.50;7.70;;454.99;58.33;41.67;0.00;0.00;0.00
25018027;IFPB - CAMPUS SOUSA;PB;Sousa;Federal;Urbana;65;De 61 a 90 alunos;59;90.77;0;De 60% a 80%;Baixo;Maior que 50%;69.30;82.80;8.10;9.10;537.16;487.03;35.59;52.54;11.86;0.00;0.00
25019201;COLEGIO NOSSA SRA AUXILIADORA;PB;Sousa;Privada;Urbana;109;Maior que 90 alunos;108;99.08;0;De 40% a 60%;Médio Alto;Até 50%;40.10;98.10;1.90;0.00;608.32;521.71;18.52;49.07;26.85;5.56;0.00
25018140;EEEFM CELSO MARIZ;PB;Sousa;Estadual;Urbana;32;De 31 a 60 alunos;18;56.25;0;De 60% a 80%;Baixo;Maior que 50%;81.10;82.00;2.20;15.80;;434.61;66.67;27.78;5.56;0.00;0.00
25101579;ACAO COLEGIO E CURSO;PB;Sousa;Privada;Urbana;29;De 1 a 30 alunos;28;96.55;0;De 60% a 80%;Alto;Maior que 50%;58.30;98.60;1.40;0.00;;529.92;14.29;46.43;28.57;10.71;0.00
25112139;INSTITUTO EDUCACIONAL IMACULADA CONCEICAO;PB;Sumé;Privada;Urbana;21;De 1 a 30 alunos;21;100.00;0;80% ou mais;Médio Alto;Até 50%;43.60;96.70;3.30;0.00;;482.48;28.57;61.90;9.52;0.00;0.00
25049496;EEEFM PROF JOSE GONCALVES DE QUEIROZ;PB;Sumé;Estadual;Urbana;101;Maior que 90 alunos;88;87.13;0;80% ou mais;Médio Baixo;Maior que 50%;57.80;78.30;9.80;11.90;488.48;434.59;65.91;34.09;0.00;0.00;0.00
25060996;EEEFM DR TERCILIO TEIXEIRA DA CRUZ;PB;Tacima;Estadual;Urbana;84;De 61 a 90 alunos;43;51.19;0;80% ou mais;Baixo;Até 50%;47.90;76.30;7.10;16.60;452.86;429.09;67.44;30.23;2.33;0.00;0.00
25050435;EEEFM MELQUIADES VILAR;PB;Taperoá;Estadual;Urbana;88;De 61 a 90 alunos;47;53.41;0;80% ou mais;Médio Baixo;Maior que 50%;81.00;74.20;11.70;14.10;475.71;447.23;61.70;34.04;4.26;0.00;0.00
25037226;EEEFM ADRIANO FEITOSA;PB;Tavares;Estadual;Urbana;67;De 61 a 90 alunos;39;58.21;0;De 60% a 80%;Médio Baixo;Até 50%;37.40;76.20;9.80;14.00;485.08;463.35;48.72;43.59;7.69;0.00;0.00
25037803;EEEFM SEBASTIAO GUEDES DA SILVA;PB;Teixeira;Estadual;Urbana;91;Maior que 90 alunos;67;73.63;2;80% ou mais;Médio Baixo;Até 50%;50.00;70.40;10.50;19.10;499.95;449.70;55.22;40.30;4.48;0.00;0.00
25123297;EEEFEM MARIA ELIDIA RANGEL;PB;Tenório;Estadual;Urbana;17;De 1 a 30 alunos;14;82.35;0;80% ou mais;Baixo;Até 50%;44.10;89.00;5.50;5.50;;456.44;57.14;28.57;14.29;0.00;0.00
25012207;EEEFM BERNARDINO JOSE BATISTA;PB;Triunfo;Estadual;Urbana;62;De 61 a 90 alunos;38;61.29;0;De 60% a 80%;Baixo;Até 50%;47.00;66.00;18.70;15.30;461.82;442.13;57.89;34.21;7.89;0.00;0.00
25012916;EEEFM DR JOSE DUARTE FILHO;PB;Uiraúna;Estadual;Urbana;142;Maior que 90 alunos;88;61.97;0;80% ou mais;Médio Baixo;Maior que 50%;63.60;87.90;1.30;10.80;500.06;439.04;56.82;39.77;3.41;0.00;0.00
25040600;EEEM PROFº ODILON DE FIGUEIREDO;PB;Várzea;Estadual;Urbana;23;De 1 a 30 alunos;14;60.87;0;80% ou mais;Médio Baixo;Até 50%;46.20;72.80;8.80;18.40;;465.01;35.71;64.29;0.00;0.00;0.00
25019740;EEEFM MARIA MOREIRA PINTO;PB;Vieirópolis;Estadual;Urbana;30;De 1 a 30 alunos;26;86.67;0;80% ou mais;Baixo;Até 50%;30.00;79.70;10.90;9.40;;448.97;53.85;38.46;7.69;0.00;0.00
25048368;EEEFM PROF MARIA CELESTE DO NASCIMENTO;PB;Zabelê;Estadual;Urbana;26;De 1 a 30 alunos;13;50.00;1;80% ou mais;Baixo;Até 50%;47.40;92.30;3.80;3.90;;416.07;76.92;23.08;0.00;0.00;0.00
26106957;ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ RODOLFO DE ARAUJO JUNIOR;PE;Abreu e Lima;Estadual;Urbana;62;De 61 a 90 alunos;43;69.35;0;80% ou mais;Médio;Maior que 50%;58.30;95.20;4.80;0.00;512.26;482.07;27.91;53.49;18.60;0.00;0.00
26174189;COLEGIO E CURSO MASTER LTDA;PE;Abreu e Lima;Privada;Urbana;85;De 61 a 90 alunos;61;71.76;0;80% ou mais;Médio Alto;Maior que 50%;55.60;97.60;2.40;0.00;527.75;485.96;22.95;65.57;11.48;0.00;0.00
26106698;ESCOLA ORFANATO ESTRELA DE BETHEL;PE;Abreu e Lima;Estadual;Urbana;45;De 31 a 60 alunos;25;55.56;0;De 60% a 80%;Médio;Até 50%;47.50;93.80;6.20;0.00;;430.72;68.00;28.00;4.00;0.00;0.00
26106701;ESCOLA PASTOR AMARO DE SENA;PE;Abreu e Lima;Estadual;Urbana;44;De 31 a 60 alunos;26;59.09;0;De 40% a 60%;Médio;Maior que 50%;53.40;94.60;2.70;2.70;;441.35;53.85;46.15;0.00;0.00;0.00
26106728;ESCOLA POLIVALENTE DE ABREU E LIMA;PE;Abreu e Lima;Estadual;Urbana;171;Maior que 90 alunos;86;50.29;0;De 40% a 60%;Médio;Maior que 50%;54.80;77.20;22.00;0.80;497.71;439.12;55.81;41.86;2.33;0.00;0.00
26107155;GINASIO SAO JOSE;PE;Abreu e Lima;Privada;Urbana;18;De 1 a 30 alunos;10;55.56;0;80% ou mais;Médio;Até 50%;11.10;81.00;11.10;7.90;;447.30;50.00;50.00;0.00;0.00;0.00
26137149;ESCOLA STELA MARIA DOS SANTOS P BARROS;PE;Abreu e Lima;Estadual;Urbana;47;De 31 a 60 alunos;37;78.72;0;De 40% a 60%;Médio;Até 50%;50.00;72.90;27.10;0.00;464.89;451.19;51.35;48.65;0.00;0.00;0.00
26178435;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO;PE;Abreu e Lima;Estadual;Urbana;224;Maior que 90 alunos;215;95.98;0;80% ou mais;Médio;Maior que 50%;59.40;98.50;1.50;0.00;552.45;454.36;47.91;44.65;7.44;0.00;0.00
26014688;ESCOLA MONTEIRO LOBATO;PE;Afogados da Ingazeira;Privada;Urbana;12;De 1 a 30 alunos;11;91.67;0;80% ou mais;Alto;Maior que 50%;52.90;100.00;0.00;0.00;;494.87;27.27;45.45;27.27;0.00;0.00
26014670;ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ANTONIO DE PADUA SANTOS;PE;Afogados da Ingazeira;Estadual;Urbana;136;Maior que 90 alunos;122;89.71;1;80% ou mais;Médio Baixo;Até 50%;38.50;100.00;0.00;0.00;550.76;468.16;43.44;47.54;8.20;0.82;0.00
26138328;IFPE - CAMPUS AFOGADOS DA INGAZEIRA;PE;Afogados da Ingazeira;Federal;Rural;43;De 31 a 60 alunos;25;58.14;0;Menos de 20%;Sem informação;Maior que 50%;69.80;85.00;15.00;0.00;;480.18;28.00;56.00;16.00;0.00;0.00
26540720;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA IRENE MARIA RAMOS COELHO;PE;Afrânio;Estadual;Urbana;100;Maior que 90 alunos;80;80.00;0;80% ou mais;Baixo;Até 50%;43.80;92.30;6.50;1.20;501.97;444.61;60.00;35.00;5.00;0.00;0.00
26081849;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JOSE CONSTANTINO;PE;Agrestina;Estadual;Urbana;216;Maior que 90 alunos;111;51.39;0;De 60% a 80%;Médio Baixo;Maior que 50%;50.50;89.10;6.00;4.90;528.04;449.67;54.95;39.64;5.41;0.00;0.00
26096030;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO VICENTE DE QUEIROZ;PE;Água Preta;Estadual;Urbana;233;Maior que 90 alunos;135;57.94;0;80% ou mais;Médio Baixo;Até 50%;49.60;96.00;4.00;0.00;494.58;427.25;74.07;25.19;0.74;0.00;0.00
26044862;ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL NICOLAU SIQUEIRA;PE;Águas Belas;Estadual;Urbana;116;Maior que 90 alunos;93;80.17;1;80% ou mais;Médio Baixo;Até 50%;48.40;97.90;2.10;0.00;523.18;454.22;52.69;41.94;4.30;1.08;0.00
26086905;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUINA LIRA;PE;Aliança;Estadual;Urbana;157;Maior que 90 alunos;125;79.62;0;80% ou mais;Médio Baixo;Maior que 50%;58.30;95.80;4.20;0.00;519.14;434.82;66.40;27.20;6.40;0.00;0.00
26087022;ESCOLA CEL LUIZ IGNACIO PESSOA DE MELO;PE;Aliança;Estadual;Rural;19;De 1 a 30 alunos;14;73.68;0;80% ou mais;Médio Baixo;Até 50%;38.80;69.50;30.50;0.00;;449.41;57.14;35.71;7.14;0.00;0.00
26082179;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF FRANCISCO JOAQUIM DE BARROS CORREIA;PE;Altinho;Estadual;Urbana;122;Maior que 90 alunos;88;72.13;0;80% ou mais;Médio Baixo;Até 50%;47.80;95.50;4.50;0.00;535.37;461.21;47.73;39.77;11.36;1.14;0.00
26097117;ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO ALVES DE ARAUJO;PE;Amaraji;Estadual;Urbana;100;Maior que 90 alunos;74;74.00;0;80% ou mais;Médio Baixo;Até 50%;45.50;91.30;8.70;0.00;523.34;467.43;43.24;47.30;6.76;2.70;0.00
26071924;ESCOLA DE REFERENCIA EM ENSINO MEDIO AZARIAS SALGADO;PE;Angelim;Estadual;Urbana;128;Maior que 90 alunos;78;60.94;0;80% ou mais;Médio Baixo;Até 50%;49.20;76.40;23.10;0.50;481.77;433.51;56.41;41.03;2.56;0.00;0.00
26105837;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA GAYAO PESSOA GUERRA;PE;Araçoiaba;Estadual;Urbana;229;Maior que 90 alunos;195;85.15;0;80% ou mais;Médio Baixo;Maior que 50%;59.50;91.60;3.00;5.40;524.10;435.95;62.56;34.87;2.56;0.00;0.00
26134332;CENTRO DE ATIVIDADES LUIZ GONZAGA DUARTE;PE;Araripina;Privada;Urbana;71;De 61 a 90 alunos;62;87.32;0;De 60% a 80%;Médio;Até 50%;34.40;99.60;0.40;0.00;546.48;488.37;33.87;45.16;19.35;1.61;0.00
26179474;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSIAS INOJOSA DE OLIVEIRA;PE;Araripina;Estadual;Urbana;156;Maior que 90 alunos;142;91.03;0;80% ou mais;Médio;Até 50%;42.60;83.30;16.70;0.00;575.71;467.28;42.96;41.55;14.79;0.70;0.00
26000016;CENTRO EDUCACIONAL DO ARARIPE;PE;Araripina;Privada;Urbana;24;De 1 a 30 alunos;23;95.83;0;De 40% a 60%;Alto;Até 50%;35.30;100.00;0.00;0.00;;480.43;26.09;56.52;17.39;0.00;0.00
